geolocation_zip_code_prefix|Первый	latitude	longitude	geolocation_city|Первый	geolocation_state|Первый	Дубликат
8253	-23,55443321065843	-46,44406075965141	sao paulo	SP	?
8280	-23,557841999999997	-46,47193349278663	sao paulo	SP	?
8290	-23,553683779906503	-46,44728056549716	sao paulo	SP	?
8210	-23,526331564256413	-46,44391794962204	sao paulo	SP	?
8280	-23,558186210658437	-46,47337225145708	são paulo	SP	?
8290	-23,55648326172888	-46,457977290178285	sao paulo	SP	?
8210	-23,52995448903572	-46,446517854838746	sao paulo	SP	?
8253	-23,537892927195443	-46,438440592776246	são paulo	SP	?
8255	-23,554783645565283	-46,44149532001267	sao paulo	SP	?
8223	-23,52181952622772	-46,47084209394658	sao paulo	SP	?
8280	-23,55572440161002	-46,48172188343238	sao paulo	SP	?
8220	-23,537750274494798	-46,4583222980448	sao paulo	SP	?
8265	-23,58409320495371	-46,4504161999532	sao paulo	SP	?
8260	-23,576600933666118	-46,43938797377229	sao paulo	SP	?
8215	-23,541179217871797	-46,44515818428648	são paulo	SP	?
8253	-23,54758798251485	-46,44147454884873	sao paulo	SP	?
8285	-23,55579225954501	-46,47192180635256	sao paulo	SP	?
8295	-23,546484376911515	-46,458185432281134	sao paulo	SP	?
8215	-23,53606751096427	-46,44485567790985	sao paulo	SP	?
8210	-23,531263983351582	-46,44574931334757	sao paulo	SP	?
8295	-23,54691273428967	-46,45371334723152	sao paulo	SP	?
8295	-23,551922220930216	-46,45757776519131	sao paulo	SP	?
8280	-23,564094244243726	-46,47621226977895	são paulo	SP	?
8225	-23,531484352761268	-46,46350540674589	sao paulo	SP	?
8253	-23,545256825148577	-46,44110849223837	sao paulo	SP	?
8220	-23,53659644685208	-46,46468417638064	sao paulo	SP	?
8215	-23,53882526027537	-46,44698533673117	sao paulo	SP	?
8220	-23,534172303364254	-46,45887062170351	sao paulo	SP	?
8270	-23,55620655451026	-46,46265837726731	sao paulo	SP	?
8240	-23,52745595758628	-46,44654891462951	sao paulo	SP	?
8290	-23,54190738995325	-46,45106153427778	sao paulo	SP	?
8235	-23,51843635341074	-46,46386324112778	sao paulo	SP	?
8255	-23,54755055759132	-46,43575163390852	sao paulo	SP	?
8265	-23,587674537884467	-46,44859485858965	sao paulo	SP	?
8245	-23,524978496079925	-46,43190887468296	sao paulo	SP	?
8290	-23,550103655288805	-46,44794652331353	sao paulo	SP	?
8250	-23,54037411019097	-46,43336761296092	sao paulo	SP	?
8260	-23,55811410794061	-46,44155795392122	são paulo	SP	?
8253	-23,55686106722144	-46,44517534098297	sao paulo	SP	?
8253	-23,543955776559624	-46,43557964862371	sao paulo	SP	?
8230	-23,5305350044434	-46,455167519158586	são paulo	SP	?
8320	-23,635701	-46,46231774999998	sao paulo	SP	?
8375	-23,59492397623724	-46,44994076488764	sao paulo	SP	?
8330	-23,616291253983057	-46,4649462867267	sao paulo	SP	?
8344	-23,608270623925208	-46,44847272453688	sao paulo	SP	?
8390	-23,63146799477654	-46,43860499812637	sao paulo	SP	?
8375	-23,59857358006812	-46,46584428573488	sao paulo	SP	?
8390	-23,63485928504241	-46,44467477185643	sao paulo	SP	?
8320	-23,62398417346644	-46,47719357423973	sao paulo	SP	?
8310	-23,629914	-46,463922	sao paulo	SP	?
8371	-23,59585455193871	-46,42393709638021	sao paulo	SP	?
8320	-23,632750519014344	-46,4717761552888	sao paulo	SP	?
8330	-23,61192865568792	-46,46013666116848	sao paulo	SP	?
8344	-23,61157453503622	-46,45034239489134	sao paulo	SP	?
8330	-23,617884421440053	-46,466958873646576	sao paulo	SP	?
8375	-23,604538389953248	-46,47083458673322	sao paulo	SP	?
8340	-23,602954451583944	-46,46043730362405	são paulo	SP	?
8347	-23,550163769283166	-46,65458624667573	sao paulo	SP	?
8371	-23,599884712101428	-46,42353105419258	sao paulo	SP	?
8320	-23,637099604218363	-46,46301964738295	sao paulo	SP	?
8330	-23,61027541271852	-46,459271991257424	sao paulo	SP	?
8340	-23,612517	-46,45788300000001	sao paulo	SP	?
8390	-23,632064999999955	-46,44288949399999	sao paulo	SP	?
8340	-23,61245172572811	-46,45491951606562	sao paulo	SP	?
8370	-23,594246077990647	-46,4405580364995	sao paulo	SP	?
8330	-23,610666520078237	-46,474009811023606	sao paulo	SP	?
8320	-23,636959638900198	-46,47030839632989	são paulo	SP	?
8330	-23,61771507022903	-46,470948558976296	sao paulo	SP	?
8311	-23,631842535662773	-46,45864119983837	sao paulo	SP	?
8372	-23,601431294477464	-46,43373624632119	sao paulo	SP	?
8331	-23,61016232139767	-46,47126051526343	sao paulo	SP	?
8370	-23,59730671663104	-46,45849440813089	sao paulo	SP	?
8330	-23,61604061842553	-46,46383513035555	sao paulo	SP	?
8344	-23,609618999999995	-46,44648000000001	sao paulo	SP	?
8320	-23,624173665560598	-46,479882740492826	sao paulo	SP	?
8331	-23,607695068079504	-46,47031814975378	sao paulo	SP	?
8340	-23,59881	-46,465794	sao paulo	SP	?
8340	-23,613191140717856	-46,45285381265509	sao paulo	SP	?
8310	-23,62385186594724	-46,45943676810551	sao paulo	SP	?
8382	-23,61543781402196	-46,42259840043205	sao paulo	SP	?
8310	-23,618120940331213	-46,475381482659074	sao paulo	SP	?
8340	-23,617647000000005	-46,45717255536962	sao paulo	SP	?
8381	-23,60302573318431	-46,43340617679447	sao paulo	SP	?
8375	-23,60508755759132	-46,47093209394658	sao paulo	SP	?
8344	-23,609005575076463	-46,44702201679266	sao paulo	SP	?
8381	-23,610325499999995	-46,43112374999998	sao paulo	SP	?
8330	-23,610662475993987	-46,46186422217097	sao paulo	SP	?
8380	-23,59873937246812	-46,4428634089676	sao paulo	SP	?
8341	-23,59685141333365	-46,451668560190015	sao paulo	SP	?
8381	-23,614917418534557	-46,41830014619554	sao paulo	SP	?
8380	-23,60054392211582	-46,43798908867239	sao paulo	SP	?
8371	-23,595169713074043	-46,42055617329628	sao paulo	SP	?
8321	-23,610382659472176	-46,480790558898114	sao paulo	SP	?
8343	-23,606282695996573	-46,4498231855802	sao paulo	SP	?
8375	-23,604517382739893	-46,470823078942935	sao paulo	SP	?
8320	-23,61825468249747	-46,47650799304643	sao paulo	SP	?
8382	-23,614989553997518	-46,42047039200497	sao paulo	SP	?
8382	-23,62427150932396	-46,41742441768503	sao paulo	SP	?
8375	-23,60508755759132	-46,47093209394658	são paulo	SP	?
8320	-23,63302269830917	-46,46953634984706	sao paulo	SP	?
8320	-23,633116742166266	-46,47226555023372	sao paulo	SP	?
8320	-23,63203122093021	-46,47477426034389	sao paulo	SP	?
8330	-23,612021832361933	-46,47145066763807	sao paulo	SP	?
8320	-23,63314130169082	-46,47016867568814	sao paulo	SP	?
8343	-23,605425192585106	-46,4480234627372	sao paulo	SP	?
8330	-23,61388920067511	-46,47264349723004	sao paulo	SP	?
8381	-23,614917418534557	-46,41830014619554	são paulo	SP	?
8370	-23,59375035498297	-46,4429406530671	sao paulo	SP	?
8331	-23,61016232139767	-46,47126051526343	são paulo	SP	?
8390	-23,632920496260628	-46,44338046127683	sao paulo	SP	?
8391	-23,638329070676345	-46,44134883945732	sao paulo	SP	?
8320	-23,623486805989995	-46,47460813266778	sao paulo	SP	?
8371	-23,60019149486411	-46,42246043005943	sao paulo	SP	?
8382	-23,62663586890853	-46,41375601224402	sao paulo	SP	?
8380	-23,59683517568814	-46,44266746794389	são paulo	SP	?
8330	-23,616291253983057	-46,4649462867267	são paulo	SP	?
8340	-23,61704820122337	-46,46386688412488	sao paulo	SP	?
8340	-23,60227766166545	-46,46061464709449	sao paulo	SP	?
8320	-23,630184167638063	-46,47280551887011	sao paulo	SP	?
8382	-23,624864457546902	-46,4137353176101	sao paulo	SP	?
8320	-23,62027320843673	-46,47620665958797	sao paulo	SP	?
8381	-23,605004448017528	-46,43120785952608	sao paulo	SP	?
8320	-23,636959638900198	-46,47030839632989	sao paulo	SP	?
8320	-23,62335920260834	-46,4721109103526	sao paulo	SP	?
8340	-23,60859082070517	-46,46373479156327	sao paulo	SP	?
8344	-23,60981775437128	-46,45096826533555	sao paulo	SP	?
8343	-23,60649289680257	-46,45082688424621	sao paulo	SP	?
8345	-23,61256722916185	-46,445486784614594	sao paulo	SP	?
8340	-23,60716658895492	-46,464376641410354	sao paulo	SP	?
8341	-23,5959853171256	-46,45255520993156	sao paulo	SP	?
8331	-23,609758620318527	-46,47018503580701	sao paulo	SP	?
8390	-23,63264443228926	-46,44330023755866	sao paulo	SP	?
8382	-23,61427101271378	-46,42086933261962	sao paulo	SP	?
8330	-23,612941229815085	-46,46270952877418	sao paulo	SP	?
8340	-23,60257669441403	-46,46018812155928	sao paulo	SP	?
8311	-23,630078545934552	-46,46725173313522	sao paulo	SP	?
8340	-23,606478821173987	-46,46240539915947	sao paulo	SP	?
8340	-23,60263163850195	-46,46005927150554	sao paulo	SP	?
8341	-23,605125653067105	-46,454267043020366	sao paulo	SP	?
8371	-23,597581865694	-46,42405901591788	sao paulo	SP	?
8320	-23,63782640107316	-46,46507659721962	sao paulo	SP	?
8340	-23,606920519562617	-46,46640674355125	sao paulo	SP	?
8330	-23,623501494864104	-46,46261695836461	sao paulo	SP	?
8330	-23,609924493845615	-46,45565689434911	sao paulo	SP	?
8382	-23,615872485346006	-46,420831376958176	sao paulo	SP	?
8390	-23,632177494864116	-46,44275380154658	sao paulo	SP	?
8390	-23,631443999999995	-46,438978500000005	sao paulo	SP	?
8341	-23,59829444379365	-46,45611234693288	sao paulo	SP	?
8330	-23,62298898695825	-46,46370272023772	sao paulo	SP	?
8381	-23,604504370246403	-46,42958591548848	sao paulo	SP	?
8320	-23,633412129061096	-46,4741302836574	sao paulo	SP	?
8382	-23,615463698113857	-46,41549021355219	sao paulo	SP	?
8310	-23,61840548430387	-46,47491747570552	sao paulo	SP	?
8341	-23,601243614490137	-46,45329859478329	são paulo	SP	?
8311	-23,62466070330084	-46,47132169802071	sao paulo	SP	?
8330	-23,60706934740476	-46,45845554622847	sao paulo	SP	?
8310	-23,63116269285348	-46,45267417466261	sao paulo	SP	?
8341	-23,60121071579432	-46,45369341672922	sao paulo	SP	?
8371	-23,599377282820694	-46,42375936886142	sao paulo	SP	?
8331	-23,6090539133524	-46,4651951816166	sao paulo	SP	?
8331	-23,611431959698844	-46,469709953679086	sao paulo	SP	?
8320	-23,632764129061098	-46,47434080919264	sao paulo	SP	?
8382	-23,618117472387304	-46,42169553442203	sao paulo	SP	?
8320	-23,61820157314321	-46,47646740922739	sao paulo	SP	?
8320	-23,623978337497828	-46,47199268443072	sao paulo	SP	?
8330	-23,61071694671546	-46,4733372660657	sao paulo	SP	?
8330	-23,60610765314918	-46,45798049986097	sao paulo	SP	?
8311	-23,63290925062037	-46,46710744976627	sao paulo	SP	?
8343	-23,60684146794391	-46,445189573691486	sao paulo	SP	?
8390	-23,6297201634353	-46,44392419065351	sao paulo	SP	?
8340	-23,61793141687345	-46,46311196863638	sao paulo	SP	?
8382	-23,621384303606654	-46,41104287732531	sao paulo	SP	?
8340	-23,60153821011647	-46,46167529433997	sao paulo	SP	?
8330	-23,606133000139028	-46,45809315314919	sao paulo	SP	?
8380	-23,59887676158464	-46,44020055675458	sao paulo	SP	?
8320	-23,631234537884467	-46,471466346932885	sao paulo	SP	?
8341	-23,597972716631038	-46,4553977267586	sao paulo	SP	?
8340	-23,614283024490167	-46,46070708103231	sao paulo	SP	?
8390	-23,632012635125744	-46,44909425902927	sao paulo	SP	?
8381	-23,613319953465727	-46,42766856038076	sao paulo	SP	?
8330	-23,61192865568792	-46,46013666116848	são paulo	SP	?
8330	-23,611571643632043	-46,46076533152522	sao paulo	SP	?
8382	-23,6153254998948	-46,4161038747633	sao paulo	SP	?
8395	-23,622342584820704	-46,45713310469941	sao paulo	SP	?
8370	-23,594724670552253	-46,43486854371284	são paulo	SP	?
8382	-23,624064613790825	-46,41685833747167	sao paulo	SP	?
8330	-23,62058554731954	-46,46386207507646	sao paulo	SP	?
8341	-23,60326466448321	-46,45334981108343	sao paulo	SP	?
8320	-23,632718458508844	-46,47367858618496	sao paulo	SP	?
8311	-23,63300039272321	-46,46515070413755	sao paulo	SP	?
8371	-23,596935912184485	-46,42396744571328	sao paulo	SP	?
8372	-23,601574631241917	-46,43609825346555	sao paulo	SP	?
8340	-23,59881	-46,465794	são paulo	SP	?
8320	-23,631797776299827	-46,473305904379984	sao paulo	SP	?
8330	-23,61389864684317	-46,471489960210576	sao paulo	SP	?
8310	-23,630225511567534	-46,46002992598887	sao paulo	SP	?
8340	-23,614730320439097	-46,45524910549391	sao paulo	SP	?
8310	-23,622363581669124	-46,469581757384645	sao paulo	SP	?
8330	-23,608955064660453	-46,4609666775058	sao paulo	SP	?
8320	-23,628464161809674	-46,47516034915458	sao paulo	SP	?
8330	-23,619321	-46,46399399999999	sao paulo	SP	?
8382	-23,625266584511525	-46,41686559463907	são paulo	SP	?
8371	-23,598811361648064	-46,44722054079867	são paulo	SP	?
8340	-23,60067763113857	-46,4650666239252	sao paulo	SP	?
8345	-23,611037469328885	-46,44217934624041	sao paulo	SP	?
8330	-23,60907075511044	-46,45921492486448	sao paulo	SP	?
8340	-23,611398796535894	-46,45381571310985	sao paulo	SP	?
8330	-23,617007936724534	-46,473521102140886	sao paulo	SP	?
8343	-23,605814325841063	-46,44562100291418	sao paulo	SP	?
8340	-23,603636381620824	-46,46870433426914	sao paulo	SP	?
8390	-23,630253150152924	-46,44185064210282	sao paulo	SP	?
8330	-23,590730566478115	-46,70653254247211	sao paulo	SP	?
8346	-23,576561243544653	-46,608728948951935	sao paulo	SP	?
8330	-23,60775152587648	-46,46057897713545	sao paulo	SP	?
8370	-23,59803829494828	-46,45211375447837	sao paulo	SP	?
8430	-23,525946628916863	-46,42341832737028	sao paulo	SP	?
8461	-23,55586773105776	-46,40379079961334	sao paulo	SP	?
8421	-23,569179969298748	-46,41940490115958	sao paulo	SP	?
8461	-23,55419490452421	-46,40612710130418	sao paulo	SP	?
8452	-23,53930161993744	-46,39311345476973	sao paulo	SP	?
8420	-23,549532503666143	-46,43063914268235	sao paulo	SP	?
8440	-23,538638336112843	-46,40901521065842	sao paulo	SP	?
8412	-23,55060524562872	-46,40871249610486	sao paulo	SP	?
8411	-23,55003028227244	-46,41191057118132	sao paulo	SP	?
8450	-23,54404948275222	-46,407809676960895	sao paulo	SP	?
8421	-23,562772616711847	-46,422742966414695	sao paulo	SP	?
8474	-23,58230353622406	-46,40332804591979	sao paulo	SP	?
8430	-23,525796740492822	-46,42000471357261	sao paulo	SP	?
8461	-23,560817500692483	-46,40080167346645	sao paulo	SP	?
8475	-23,585368644960283	-46,400317814599866	sao paulo	SP	?
8490	-23,564172372756573	-46,409978959893806	sao paulo	SP	?
8490	-23,586232124093176	-46,40698343828691	sao paulo	SP	?
8431	-23,536889633360264	-46,4167077850424	sao paulo	SP	?
8421	-23,55926365445209	-46,42321688565408	sao paulo	SP	?
8431	-23,53892621065843	-46,420535713572605	sao paulo	SP	?
8440	-23,53342707438396	-46,405738435195325	sao paulo	SP	?
8411	-23,550089510964263	-46,40959336372555	sao paulo	SP	?
8421	-23,569179969298748	-46,41940490115958	são paulo	SP	?
8490	-23,566344706657933	-46,410756865129855	sao paulo	SP	?
8430	-23,525928445809036	-46,42907065167334	sao paulo	SP	?
8485	-23,59042420038664	-46,40924385651217	sao paulo	SP	?
8485	-23,59283725867045	-46,4100528820474	sao paulo	SP	?
8452	-23,53036920122336	-46,39602647668647	sao paulo	SP	?
8460	-23,55019539439666	-46,403496796554926	sao paulo	SP	?
8471	-23,605358888424043	-46,40219256119801	sao paulo	SP	?
8421	-23,564800194304155	-46,421788329124574	sao paulo	SP	?
8473	-23,582892938326918	-46,39075035685133	sao paulo	SP	?
8421	-23,562890077990644	-46,42215450874258	sao paulo	SP	?
8411	-23,547931522621024	-46,412085358445424	sao paulo	SP	?
8440	-23,528948395233368	-46,40820860046746	sao paulo	SP	?
8490	-23,567839082982317	-46,40758602331351	sao paulo	SP	?
8490	-23,565676037511462	-46,40697787701839	sao paulo	SP	?
8490	-23,58274516629242	-46,41958814305361	sao paulo	SP	?
8471	-23,609330256448757	-46,397332995700815	sao paulo	SP	?
8450	-23,54493953067111	-46,404361513878456	sao paulo	SP	?
8470	-23,58909750520014	-46,39560667193193	sao paulo	SP	?
8420	-23,54706763835193	-46,425763540106175	sao paulo	SP	?
8440	-23,53464279398378	-46,40666238572548	sao paulo	SP	?
8472	-23,574464225085148	-46,399387243407006	sao paulo	SP	?
8475	-23,591332330284462	-46,40174331556929	sao paulo	SP	?
8452	-23,52583986456226	-46,398224828207	sao paulo	SP	?
8421	-23,536847978604783	-46,57696195560421	sao paulo	SP	?
8440	-23,53437940827512	-46,40896852400602	sao paulo	SP	?
8490	-23,56825545045876	-46,40636100721336	sao paulo	SP	?
8450	-23,548324499999996	-46,393668	sao paulo	SP	?
8440	-23,534645521784302	-46,40727007507647	sao paulo	SP	?
8485	-23,59381684347043	-46,41239979280402	sao paulo	SP	?
8470	-23,600407337497824	-46,39398713849616	sao paulo	SP	?
8410	-23,55281755897629	-46,41715289217495	sao paulo	SP	?
8460	-23,547630687556136	-46,39979022958785	sao paulo	SP	?
8485	-23,588967624761924	-46,41069995031454	sao paulo	SP	?
8451	-23,543681720785976	-46,39584279378496	sao paulo	SP	?
8421	-23,564800194304155	-46,421788329124574	são paulo	SP	?
8473	-23,58105992834075	-46,3853374699916	sao paulo	SP	?
8461	-23,563318662502173	-46,40592373175025	sao paulo	SP	?
8461	-23,56117400083672	-46,4063172747706	sao paulo	SP	?
8450	-23,54685058979165	-46,38887853344108	sao paulo	SP	?
8420	-23,55008338135491	-46,43069312531018	sao paulo	SP	?
8421	-23,55777245129548	-46,42380321593854	sao paulo	SP	?
8440	-23,53685119405348	-46,40579607880786	sao paulo	SP	?
8421	-23,557823266720536	-46,42302094976628	sao paulo	SP	?
8461	-23,564689274793068	-46,40433687258572	sao paulo	SP	?
8485	-23,59318313488948	-46,40896064501703	sao paulo	SP	?
8440	-23,53520373663316	-46,4128302002382	sao paulo	SP	?
8490	-23,581577999999944	-46,42054999999996	são paulo	SP	?
8431	-23,536693090195676	-46,42088433014024	sao paulo	SP	?
8472	-23,57096465493924	-46,400439738861046	sao paulo	SP	?
8420	-23,562626889743083	-46,41925421897626	sao paulo	SP	?
8475	-23,591433530671104	-46,40205367929482	sao paulo	SP	?
8420	-23,54427150874257	-46,43120873397194	sao paulo	SP	?
8451	-23,542119471002323	-46,39746161518264	sao paulo	SP	?
8465	-23,56393783844374	-46,40655414498424	sao paulo	SP	?
8440	-23,52967739523337	-46,40945968428649	sao paulo	SP	?
8472	-23,5716156880374	-46,401608158203	sao paulo	SP	?
8460	-23,55372674770619	-46,40119803497029	são paulo	SP	?
8431	-23,527279110190975	-46,41223952677597	sao paulo	SP	?
8485	-23,59215260866176	-46,407681052455416	sao paulo	SP	?
8440	-23,53261452899767	-46,40727253719197	sao paulo	SP	?
8485	-23,586506612816702	-46,42155578864907	sao paulo	SP	?
8474	-23,584140651388054	-46,385807358247774	são paulo	SP	?
8452	-23,528261176766268	-46,392798094365	sao paulo	SP	?
8431	-23,53629127166249	-46,42036720277007	sao paulo	SP	?
8490	-23,56863382791854	-46,40758236663973	sao paulo	SP	?
8450	-23,541355257285478	-46,40566145850885	sao paulo	SP	?
8440	-23,537195349991308	-46,40891877254891	sao paulo	SP	?
8460	-23,55440692339433	-46,39597997876394	sao paulo	SP	?
8421	-23,55926365445209	-46,42321688565408	são paulo	SP	?
8421	-23,565781193533105	-46,41703908549685	sao paulo	SP	?
8411	-23,553812608661765	-46,410177787812366	sao paulo	SP	?
8461	-23,554674146546244	-46,40595941701769	sao paulo	SP	?
8440	-23,53294586234056	-46,40851225812221	sao paulo	SP	?
8452	-23,525930430751917	-46,38897556855559	sao paulo	SP	?
8461	-23,553883026920207	-46,40542602899767	sao paulo	SP	?
8490	-23,5687029045242	-46,409793731750256	sao paulo	SP	?
8431	-23,53443633166945	-46,42361806189047	sao paulo	SP	?
8440	-23,532922100467456	-46,40650562017428	sao paulo	SP	?
8440	-23,53450223397195	-46,40448033625709	sao paulo	SP	?
8412	-23,55611327699232	-46,40705027699232	sao paulo	SP	?
8431	-23,53958956036128	-46,415969732586966	sao paulo	SP	?
8440	-23,53147638995325	-46,4096433039125	sao paulo	SP	?
8430	-23,52402876908647	-46,42184449570083	sao paulo	SP	?
8472	-23,57349942678891	-46,3989438641914	sao paulo	SP	?
8430	-23,52414113849616	-46,41920353566278	sao paulo	SP	?
8430	-23,524877315569288	-46,42316892576027	sao paulo	SP	?
8420	-23,53777753037252	-46,43014124772336	sao paulo	SP	?
8490	-23,585333107047823	-46,407698770270535	sao paulo	SP	?
8490	-23,581577999999944	-46,42054999999996	sao paulo	SP	?
8440	-23,535986942699274	-46,412546321214506	sao paulo	SP	?
8461	-23,559427508742573	-46,40862623036528	sao paulo	SP	?
8452	-23,53485233305442	-46,39814430544174	sao paulo	SP	?
8441	-23,526115176522453	-46,40805267989513	sao paulo	SP	?
8485	-23,58944490813089	-46,41243465528881	sao paulo	SP	?
8441	-23,53515109270583	-46,40347753926944	sao paulo	SP	?
8471	-23,60010311878932	-46,396504331380974	sao paulo	SP	?
8421	-23,560525875382297	-46,42484646211551	são paulo	SP	?
8475	-23,592146982514866	-46,39895564141034	sao paulo	SP	?
8420	-23,54094453849587	-46,42569999896282	sao paulo	SP	?
8450	-23,542058598389985	-46,41148140452421	sao paulo	SP	?
8460	-23,55617038911654	-46,3973785351145	sao paulo	SP	?
8440	-23,53565571215807	-46,41012334953768	sao paulo	SP	?
8431	-23,536331821541896	-46,41699051526343	sao paulo	SP	?
8420	-23,54811330336426	-46,4251171799873	sao paulo	SP	?
8450	-23,54358939439665	-46,40429445920134	sao paulo	SP	?
8420	-23,5445889708581	-46,42367146433721	sao paulo	SP	?
8411	-23,55879276242136	-46,41768434263371	sao paulo	SP	?
8485	-23,5928028506838	-46,411442701771634	sao paulo	SP	?
8421	-23,569522137255326	-46,41749383686256	sao paulo	SP	?
8472	-23,569749293640733	-46,402297784898174	sao paulo	SP	?
8465	-23,566669953084496	-46,394337625858434	sao paulo	SP	?
8431	-23,52876232850582	-46,41716397827616	são paulo	SP	?
8430	-23,52679510959581	-46,428383435220816	sao paulo	SP	?
8472	-23,57342683283809	-46,399793805349965	sao paulo	SP	?
8451	-23,53725694670785	-46,40178863030185	sao paulo	SP	?
8461	-23,558943656673797	-46,4085833782965	sao paulo	SP	?
8461	-23,561297607137057	-46,40252694952223	sao paulo	SP	?
8430	-23,52924938773156	-46,423488729672776	sao paulo	SP	?
8431	-23,52641635720466	-46,41812090994856	sao paulo	SP	?
8470	-23,59543843658029	-46,404019534970274	sao paulo	SP	?
8485	-23,58849068353607	-46,41029086931441	sao paulo	SP	?
8473	-23,575656048848742	-46,39704532584107	sao paulo	SP	?
8412	-23,551576302527547	-46,40670980627844	sao paulo	SP	?
8490	-23,585051310138837	-46,405647212315166	sao paulo	SP	?
8452	-23,53606052722685	-46,396111097155305	sao paulo	SP	?
8421	-23,562626889743083	-46,41925421897626	sao paulo	SP	?
8465	-23,56533108964741	-46,399855311270095	sao paulo	SP	?
8411	-23,55303879739165	-46,407657080212346	sao paulo	SP	?
8440	-23,531142489035734	-46,40652352553522	sao paulo	SP	?
8474	-23,584140651388054	-46,385807358247774	sao paulo	SP	?
8421	-23,499040169859764	-46,42124429309248	sao paulo	SP	?
8460	-23,55012898917996	-46,39927099264239	sao paulo	SP	?
8490	-23,57894824701369	-46,41870042576027	sao paulo	SP	?
8475	-23,59057720038665	-46,3995244494778	sao paulo	SP	?
8412	-23,552592516792654	-46,40634253511452	sao paulo	SP	?
8461	-23,563864589161668	-46,40359781658374	sao paulo	SP	?
8490	-23,585333107047823	-46,407698770270535	são paulo	SP	?
8460	-23,55571611379765	-46,39572510268915	sao paulo	SP	?
8410	-23,544463787956584	-46,41554272064175	sao paulo	SP	?
8490	-23,58072011805601	-46,4198771425949	sao paulo	SP	?
8440	-23,53810332307111	-46,41096240660168	são paulo	SP	?
8461	-23,555287456287147	-46,40450337621901	sao paulo	SP	?
8421	-23,561827627531883	-46,42494745268046	sao paulo	SP	?
8490	-23,58122740653892	-46,41767871871856	sao paulo	SP	?
8451	-23,533570735625705	-46,396660612034985	sao paulo	SP	?
8430	-23,533702941716182	-46,42516222162271	são paulo	SP	?
8472	-23,57246144685208	-46,4026759000808	são paulo	SP	?
8490	-23,578811999999992	-46,40506650000001	sao paulo	SP	?
8465	-23,565655393011667	-46,39367917470718	sao paulo	SP	?
8473	-23,57164477357161	-46,39688541251096	sao paulo	SP	?
8440	-23,538480946707857	-46,41224146433722	sao paulo	SP	?
8412	-23,55576130252754	-46,407390244243736	sao paulo	SP	?
8471	-23,601262190951587	-46,399783080904825	sao paulo	SP	?
8460	-23,55671537607479	-46,39707950805007	sao paulo	SP	?
8450	-23,54022699861502	-46,400936003462434	são paulo	SP	?
8485	-23,584617	-46,411731	sao paulo	SP	?
8440	-23,532726321397664	-46,40795748542905	sao paulo	SP	?
8430	-23,525826015839197	-46,42230925501576	são paulo	SP	?
8485	-23,584896000000004	-46,4106465	sao paulo	SP	?
8450	-23,54879497732544	-46,39274741143528	sao paulo	SP	?
8410	-23,547860497085807	-46,419244821397655	sao paulo	SP	?
8412	-23,55465876910225	-46,4081241188761	sao paulo	SP	?
8461	-23,561582681468263	-46,40967317742664	são paulo	SP	?
8420	-23,53997745045876	-46,4269712267586	sao paulo	SP	?
8440	-23,53261452899767	-46,40727253719197	são paulo	SP	?
8410	-23,552981889621417	-46,42308695956266	sao paulo	SP	?
8485	-23,57547786150384	-46,41366254287614	sao paulo	SP	?
8471	-23,59946951457096	-46,39771395045875	sao paulo	SP	?
8452	-23,52853493633327	-46,3970696675741	sao paulo	SP	?
8471	-23,58826000287933	-46,40900433263024	sao paulo	SP	?
8474	-23,58094340793456	-46,39997889036751	sao paulo	SP	?
8471	-23,60042917689659	-46,404412923201065	sao paulo	SP	?
8440	-23,5337050999192	-46,40526593519533	sao paulo	SP	?
8451	-23,53882886594723	-46,39948514807544	sao paulo	SP	?
8485	-23,593801149316203	-46,4109732654798	sao paulo	SP	?
8471	-23,611097790186207	-46,3966373577446	sao paulo	SP	?
8490	-23,578460929521267	-46,406182830737045	sao paulo	SP	?
8421	-23,560525875382297	-46,42484646211551	sao paulo	SP	?
8441	-23,531954081597323	-46,40180790244673	sao paulo	SP	?
8471	-23,601074050233727	-46,3960501187893	sao paulo	SP	?
8420	-23,547776651814694	-46,42634623830384	sao paulo	SP	?
8420	-23,54421882875526	-46,42414146627046	sao paulo	SP	?
8411	-23,558828155804843	-46,41211464478976	sao paulo	SP	?
8485	-23,592358015150385	-46,41113138874039	sao paulo	SP	?
8440	-23,53104742853022	-46,40973739563741	sao paulo	SP	?
8431	-23,52876232850582	-46,41716397827616	sao paulo	SP	?
8461	-23,562310945322864	-46,40435789425244	sao paulo	SP	?
8410	-23,54801544601536	-46,41918227754057	sao paulo	SP	?
8466	-23,47469478805826	-46,60756579031543	sao paulo	SP	?
8460	-23,55114865239745	-46,40031878578574	são paulo	SP	?
8410	-23,551358814876792	-46,41392823105775	são paulo	SP	?
8420	-23,541923860118864	-46,424646513734224	sao paulo	SP	?
8471	-23,58436291640035	-46,40908904403003	sao paulo	SP	?
8452	-23,527817077990647	-46,39025093880201	sao paulo	SP	?
8461	-23,56178765667379	-46,401275462115535	sao paulo	SP	?
8411	-23,558779813203348	-46,41418616111718	sao paulo	SP	?
8412	-23,55482869642008	-46,408271542271926	sao paulo	SP	?
8450	-23,545569855675453	-46,40315483819032	sao paulo	SP	?
8410	-23,543599427125564	-46,413320068186096	sao paulo	SP	?
8452	-23,535819523457747	-46,39880544338963	sao paulo	SP	?
